,node_number,Orbit_type_I,Orbit_type_II,two_Orbit_type
27581,27581,72,35,3572
27582,27582,22,18,1822
27583,27583,15,18,1518
27584,27584,22,15,1522
27585,27585,22,19,1922
27586,27586,72,35,3572
27587,27587,18,22,1822
27588,27588,72,35,3572
27589,27589,72,35,3572
27590,27590,18,15,1518
27591,27591,22,15,1522
27592,27592,72,35,3572
27593,27593,22,19,1922
27594,27594,72,35,3572
27595,27595,18,22,1822
27596,27596,72,35,3572
27597,27597,18,15,1518
27598,27598,18,15,1518
27599,27599,72,35,3572
27600,27600,72,35,3572
27601,27601,15,18,1518
27602,27602,22,19,1922
27603,27603,15,18,1518
27604,27604,72,35,3572
27605,27605,72,35,3572
27606,27606,18,15,1518
27607,27607,22,19,1922
27608,27608,72,35,3572
27609,27609,0,1,01
27610,27610,15,18,1518
27611,27611,72,35,3572
27612,27612,22,19,1922
27613,27613,15,18,1518
27614,27614,72,35,3572
27615,27615,72,35,3572
27616,27616,72,35,3572
27617,27617,22,19,1922
27618,27618,15,18,1518
27619,27619,18,15,1518
27620,27620,15,22,1522
27621,27621,22,18,1822
27622,27622,15,22,1522
27623,27623,15,19,1519
27624,27624,22,19,1922
27625,27625,72,35,3572
27626,27626,18,19,1819
27627,27627,22,18,1822
27628,27628,18,15,1518
27629,27629,22,19,1922
27630,27630,72,35,3572
27631,27631,72,35,3572
27632,27632,22,19,1922
27633,27633,72,35,3572
27634,27634,18,22,1822
27635,27635,19,15,1519
27636,27636,22,19,1922
27637,27637,22,19,1922
27638,27638,72,35,3572
27639,27639,22,19,1922
27640,27640,72,35,3572
27641,27641,72,35,3572
27642,27642,15,19,1519
27643,27643,18,19,1819
27644,27644,22,19,1922
27645,27645,18,15,1518
27646,27646,22,19,1922
27647,27647,18,19,1819
27648,27648,15,18,1518
27649,27649,15,19,1519
27650,27650,22,19,1922
27651,27651,22,19,1922
27652,27652,22,19,1922
27653,27653,22,19,1922
27654,27654,22,19,1922
27655,27655,72,35,3572
27656,27656,72,35,3572
27657,27657,72,35,3572
27658,27658,72,35,3572
27659,27659,15,22,1522
27660,27660,72,35,3572
27661,27661,18,15,1518
27662,27662,22,19,1922
27663,27663,72,35,3572
27664,27664,72,35,3572
27665,27665,18,19,1819
27666,27666,15,19,1519
27667,27667,22,19,1922
27668,27668,72,35,3572
27669,27669,22,19,1922
27670,27670,72,35,3572
27671,27671,22,19,1922
27672,27672,22,19,1922
27673,27673,18,15,1518
27674,27674,0,1,01
27675,27675,22,19,1922
27676,27676,72,35,3572
27677,27677,15,18,1518
27678,27678,72,35,3572
27679,27679,15,18,1518
27680,27680,0,35,035
27681,27681,0,35,035
27682,27682,22,19,1922
27683,27683,15,19,1519
27684,27684,72,35,3572
27685,27685,22,19,1922
27686,27686,22,19,1922
27687,27687,72,35,3572
27688,27688,22,19,1922
27689,27689,18,22,1822
27690,27690,18,15,1518
27691,27691,18,15,1518
27692,27692,15,19,1519
27693,27693,15,18,1518
27694,27694,18,15,1518
27695,27695,18,15,1518
27696,27696,22,19,1922
27697,27697,72,35,3572
27698,27698,22,15,1522
27699,27699,15,19,1519
27700,27700,15,18,1518
27701,27701,72,35,3572
27702,27702,15,18,1518
27703,27703,15,19,1519
27704,27704,72,35,3572
27705,27705,0,35,035
27706,27706,72,35,3572
27707,27707,18,15,1518
27708,27708,22,15,1522
27709,27709,22,19,1922
27710,27710,22,19,1922
27711,27711,19,15,1519
27712,27712,72,35,3572
27713,27713,15,19,1519
27714,27714,72,35,3572
27715,27715,15,19,1519
27716,27716,15,19,1519
27717,27717,72,35,3572
27718,27718,15,19,1519
27719,27719,15,19,1519
27720,27720,22,19,1922
27721,27721,15,22,1522
27722,27722,72,35,3572
27723,27723,15,18,1518
27724,27724,72,35,3572
27725,27725,72,35,3572
27726,27726,22,19,1922
27727,27727,15,18,1518
27728,27728,22,15,1522
27729,27729,0,1,01
27730,27730,22,19,1922
27731,27731,22,15,1522
27732,27732,18,22,1822
27733,27733,15,19,1519
27734,27734,22,19,1922
27735,27735,15,19,1519
27736,27736,15,18,1518
27737,27737,72,35,3572
27738,27738,15,19,1519
27739,27739,18,15,1518
27740,27740,72,35,3572
27741,27741,22,15,1522
27742,27742,19,15,1519
27743,27743,22,19,1922
27744,27744,22,19,1922
27745,27745,18,15,1518
27746,27746,72,35,3572
27747,27747,72,35,3572
27748,27748,18,22,1822
27749,27749,72,35,3572
27750,27750,72,35,3572
27751,27751,15,19,1519
27752,27752,72,35,3572
27753,27753,18,15,1518
27754,27754,72,35,3572
27755,27755,72,35,3572
27756,27756,72,35,3572
27757,27757,18,15,1518
27758,27758,18,15,1518
27759,27759,15,18,1518
27760,27760,19,15,1519
27761,27761,72,35,3572
27762,27762,15,18,1518
27763,27763,21,16,1621
27764,27764,15,18,1518
27765,27765,15,4,415
27766,27766,19,15,1519
27767,27767,72,35,3572
27768,27768,72,35,3572
27769,27769,72,35,3572
27770,27770,15,18,1518
27771,27771,18,19,1819
27772,27772,18,19,1819
27773,27773,15,19,1519
27774,27774,18,16,1618
27775,27775,18,15,1518
27776,27776,72,35,3572
27777,27777,15,18,1518
27778,27778,18,15,1518
27779,27779,18,15,1518
27780,27780,0,2,02
27781,27781,19,18,1819
27782,27782,72,35,3572
27783,27783,18,16,1618
27784,27784,72,35,3572
27785,27785,19,15,1519
27786,27786,15,17,1517
27787,27787,72,35,3572
27788,27788,72,35,3572
27789,27789,18,15,1518
27790,27790,18,16,1618
27791,27791,18,16,1618
27792,27792,18,15,1518
27793,27793,72,35,3572
27794,27794,72,35,3572
27795,27795,15,18,1518
27796,27796,19,22,1922
27797,27797,72,35,3572
27798,27798,18,15,1518
27799,27799,72,35,3572
27800,27800,18,15,1518
27801,27801,18,19,1819
27802,27802,15,18,1518
27803,27803,21,16,1621
27804,27804,72,35,3572
27805,27805,72,35,3572
27806,27806,22,19,1922
27807,27807,18,15,1518
27808,27808,72,35,3572
27809,27809,72,35,3572
27810,27810,72,35,3572
27811,27811,22,19,1922
27812,27812,15,4,415
27813,27813,0,35,035
27814,27814,15,19,1519
27815,27815,18,15,1518
27816,27816,72,35,3572
27817,27817,15,4,415
27818,27818,72,35,3572
27819,27819,72,35,3572
27820,27820,22,19,1922
27821,27821,18,15,1518
27822,27822,19,22,1922
27823,27823,72,35,3572
27824,27824,23,21,2123
27825,27825,19,22,1922
27826,27826,15,16,1516
27827,27827,18,15,1518
27828,27828,15,18,1518
27829,27829,0,35,035
27830,27830,16,18,1618
27831,27831,72,35,3572
27832,27832,18,19,1819
27833,27833,18,19,1819
27834,27834,22,19,1922
27835,27835,0,1,01
27836,27836,19,15,1519
27837,27837,15,18,1518
27838,27838,18,15,1518
27839,27839,15,19,1519
27840,27840,72,35,3572
27841,27841,19,15,1519
27842,27842,72,35,3572
27843,27843,18,16,1618
27844,27844,19,15,1519
27845,27845,18,15,1518
27846,27846,72,35,3572
27847,27847,15,19,1519
27848,27848,18,15,1518
27849,27849,19,22,1922
27850,27850,22,19,1922
27851,27851,19,22,1922
27852,27852,15,0,015
27853,27853,15,19,1519
27854,27854,0,35,035
27855,27855,0,1,01
27856,27856,20,19,1920
27857,27857,72,35,3572
27858,27858,15,18,1518
27859,27859,72,35,3572
27860,27860,72,35,3572
27861,27861,18,15,1518
27862,27862,15,4,415
27863,27863,18,22,1822
27864,27864,18,15,1518
27865,27865,19,15,1519
27866,27866,18,16,1618
27867,27867,18,15,1518
27868,27868,18,15,1518
27869,27869,18,15,1518
27870,27870,22,18,1822
27871,27871,72,35,3572
27872,27872,18,15,1518
27873,27873,72,35,3572
27874,27874,15,18,1518
27875,27875,18,15,1518
27876,27876,72,35,3572
27877,27877,18,19,1819
27878,27878,72,35,3572
27879,27879,22,19,1922
27880,27880,21,23,2123
27881,27881,18,15,1518
27882,27882,15,18,1518
27883,27883,18,15,1518
27884,27884,18,19,1819
27885,27885,18,15,1518
27886,27886,5,1,15
27887,27887,15,6,615
27888,27888,22,32,2232
27889,27889,18,15,1518
27890,27890,15,18,1518
27891,27891,72,35,3572
27892,27892,72,35,3572
27893,27893,16,15,1516
27894,27894,15,18,1518
27895,27895,72,35,3572
27896,27896,18,15,1518
27897,27897,18,15,1518
27898,27898,18,15,1518
27899,27899,18,15,1518
27900,27900,15,19,1519
27901,27901,18,19,1819
27902,27902,22,19,1922
27903,27903,18,15,1518
27904,27904,72,35,3572
27905,27905,19,15,1519
27906,27906,15,18,1518
27907,27907,0,35,035
27908,27908,16,21,1621
27909,27909,18,19,1819
27910,27910,22,19,1922
27911,27911,22,19,1922
27912,27912,0,35,035
27913,27913,18,15,1518
27914,27914,18,19,1819
27915,27915,19,15,1519
27916,27916,72,35,3572
27917,27917,18,16,1618
27918,27918,19,1,119
27919,27919,72,35,3572
27920,27920,19,22,1922
27921,27921,18,16,1618
27922,27922,15,19,1519
27923,27923,22,19,1922
27924,27924,15,18,1518
27925,27925,18,15,1518
27926,27926,72,35,3572
27927,27927,0,35,035
27928,27928,15,19,1519
27929,27929,22,19,1922
27930,27930,15,19,1519
27931,27931,18,15,1518
27932,27932,10,1,110
27933,27933,15,18,1518
27934,27934,18,15,1518
27935,27935,0,35,035
27936,27936,72,35,3572
27937,27937,18,15,1518
27938,27938,15,19,1519
27939,27939,15,16,1516
27940,27940,22,19,1922
27941,27941,18,15,1518
27942,27942,22,18,1822
27943,27943,18,15,1518
27944,27944,18,19,1819
27945,27945,22,19,1922
27946,27946,72,35,3572
27947,27947,15,18,1518
27948,27948,72,35,3572
27949,27949,0,35,035
27950,27950,16,21,1621
27951,27951,16,18,1618
27952,27952,18,19,1819
27953,27953,15,18,1518
27954,27954,18,15,1518
27955,27955,18,16,1618
27956,27956,18,15,1518
27957,27957,19,18,1819
27958,27958,15,20,1520
27959,27959,15,18,1518
27960,27960,18,16,1618
27961,27961,1,9,19
27962,27962,18,15,1518
27963,27963,0,35,035
27964,27964,72,35,3572
27965,27965,15,19,1519
27966,27966,15,19,1519
27967,27967,22,19,1922
27968,27968,72,35,3572
27969,27969,18,16,1618
27970,27970,72,35,3572
27971,27971,15,18,1518
27972,27972,18,16,1618
27973,27973,22,19,1922
27974,27974,22,19,1922
27975,27975,15,4,415
27976,27976,15,18,1518
27977,27977,15,4,415
27978,27978,15,18,1518
27979,27979,18,19,1819
27980,27980,15,18,1518
27981,27981,72,35,3572
27982,27982,0,2,02
27983,27983,18,15,1518
27984,27984,18,15,1518
27985,27985,18,15,1518
27986,27986,72,35,3572
27987,27987,18,15,1518
27988,27988,18,16,1618
27989,27989,15,18,1518
27990,27990,18,15,1518
27991,27991,18,16,1618
27992,27992,18,15,1518
27993,27993,18,22,1822
27994,27994,22,19,1922
27995,27995,18,15,1518
27996,27996,18,15,1518
27997,27997,72,35,3572
27998,27998,0,1,01
27999,27999,15,18,1518
28000,28000,15,19,1519
28001,28001,18,15,1518
28002,28002,15,18,1518
28003,28003,18,15,1518
28004,28004,18,15,1518
28005,28005,15,22,1522
28006,28006,18,16,1618
28007,28007,72,35,3572
28008,28008,18,15,1518
28009,28009,18,15,1518
28010,28010,15,18,1518
28011,28011,72,35,3572
28012,28012,22,19,1922
28013,28013,15,18,1518
28014,28014,15,18,1518
28015,28015,18,15,1518
28016,28016,18,15,1518
28017,28017,15,22,1522
28018,28018,18,15,1518
28019,28019,72,35,3572
28020,28020,22,18,1822
28021,28021,72,35,3572
28022,28022,15,18,1518
28023,28023,72,35,3572
28024,28024,18,15,1518
28025,28025,22,19,1922
28026,28026,72,35,3572
28027,28027,15,18,1518
28028,28028,72,35,3572
28029,28029,18,16,1618
28030,28030,72,35,3572
28031,28031,72,35,3572
28032,28032,22,20,2022
28033,28033,22,19,1922
28034,28034,19,15,1519
28035,28035,22,19,1922
28036,28036,18,22,1822
28037,28037,18,22,1822
28038,28038,15,18,1518
28039,28039,15,18,1518
28040,28040,22,19,1922
28041,28041,15,19,1519
28042,28042,72,35,3572
28043,28043,15,18,1518
28044,28044,22,19,1922
28045,28045,22,19,1922
28046,28046,18,16,1618
28047,28047,15,19,1519
28048,28048,72,35,3572
28049,28049,18,15,1518
28050,28050,72,35,3572
28051,28051,19,22,1922
28052,28052,22,19,1922
28053,28053,72,35,3572
28054,28054,72,35,3572
28055,28055,15,18,1518
28056,28056,15,18,1518
28057,28057,15,16,1516
28058,28058,15,18,1518
28059,28059,72,35,3572
28060,28060,15,19,1519
28061,28061,72,35,3572
28062,28062,19,1,119
28063,28063,15,18,1518
28064,28064,18,15,1518
28065,28065,15,0,015
28066,28066,72,35,3572
28067,28067,15,18,1518
28068,28068,18,15,1518
28069,28069,18,16,1618
28070,28070,72,35,3572
28071,28071,72,35,3572
28072,28072,72,35,3572
28073,28073,18,19,1819
28074,28074,22,19,1922
28075,28075,15,18,1518
28076,28076,72,35,3572
28077,28077,18,19,1819
28078,28078,72,35,3572
28079,28079,15,18,1518
28080,28080,72,35,3572
28081,28081,18,22,1822
28082,28082,72,35,3572
28083,28083,22,19,1922
28084,28084,72,35,3572
28085,28085,22,19,1922
28086,28086,22,18,1822
28087,28087,18,15,1518
28088,28088,72,35,3572
28089,28089,18,15,1518
28090,28090,72,35,3572
28091,28091,15,18,1518
28092,28092,22,19,1922
28093,28093,18,15,1518
28094,28094,19,15,1519
28095,28095,15,18,1518
28096,28096,18,22,1822
28097,28097,0,35,035
28098,28098,18,15,1518
28099,28099,15,19,1519
28100,28100,15,19,1519
28101,28101,18,19,1819
28102,28102,15,19,1519
28103,28103,18,19,1819
28104,28104,18,15,1518
28105,28105,18,15,1518
28106,28106,0,35,035
28107,28107,15,22,1522
28108,28108,22,19,1922
28109,28109,18,15,1518
28110,28110,18,15,1518
28111,28111,18,15,1518
28112,28112,22,19,1922
28113,28113,22,19,1922
28114,28114,72,35,3572
28115,28115,72,35,3572
28116,28116,18,15,1518
28117,28117,72,35,3572
28118,28118,18,15,1518
28119,28119,15,18,1518
28120,28120,15,18,1518
28121,28121,22,19,1922
28122,28122,19,15,1519
28123,28123,15,18,1518
28124,28124,18,15,1518
28125,28125,22,19,1922
28126,28126,18,15,1518
28127,28127,18,15,1518
28128,28128,18,15,1518
28129,28129,22,19,1922
28130,28130,18,19,1819
28131,28131,72,35,3572
28132,28132,15,19,1519
28133,28133,15,36,1536
28134,28134,18,19,1819
28135,28135,22,19,1922
28136,28136,15,19,1519
28137,28137,18,15,1518
28138,28138,15,18,1518
28139,28139,19,22,1922
28140,28140,18,15,1518
28141,28141,18,15,1518
28142,28142,15,18,1518
28143,28143,18,19,1819
28144,28144,5,21,521
28145,28145,72,35,3572
28146,28146,0,35,035
28147,28147,15,19,1519
28148,28148,15,16,1516
28149,28149,22,19,1922
28150,28150,0,1,01
28151,28151,22,19,1922
28152,28152,72,35,3572
28153,28153,22,19,1922
28154,28154,22,19,1922
28155,28155,18,19,1819
28156,28156,22,19,1922
28157,28157,22,19,1922
28158,28158,22,19,1922
28159,28159,0,35,035
28160,28160,18,15,1518
28161,28161,18,15,1518
28162,28162,15,19,1519
28163,28163,15,19,1519
28164,28164,18,15,1518
28165,28165,18,19,1819
28166,28166,15,18,1518
28167,28167,18,22,1822
28168,28168,22,19,1922
28169,28169,18,15,1518
28170,28170,18,15,1518
28171,28171,15,16,1516
28172,28172,72,35,3572
28173,28173,72,35,3572
28174,28174,72,35,3572
28175,28175,72,35,3572
28176,28176,18,15,1518
28177,28177,15,19,1519
28178,28178,22,19,1922
28179,28179,72,35,3572
28180,28180,18,15,1518
28181,28181,0,1,01
28182,28182,15,22,1522
28183,28183,15,18,1518
28184,28184,72,35,3572
28185,28185,18,16,1618
28186,28186,18,19,1819
28187,28187,18,15,1518
28188,28188,18,15,1518
28189,28189,22,19,1922
28190,28190,15,22,1522
28191,28191,15,19,1519
28192,28192,72,35,3572
28193,28193,18,19,1819
28194,28194,18,15,1518
28195,28195,22,19,1922
28196,28196,18,19,1819
28197,28197,18,19,1819
28198,28198,18,19,1819
28199,28199,72,35,3572
28200,28200,72,35,3572
28201,28201,72,35,3572
28202,28202,22,19,1922
28203,28203,15,19,1519
28204,28204,18,15,1518
28205,28205,18,15,1518
28206,28206,72,35,3572
28207,28207,72,35,3572
28208,28208,18,15,1518
28209,28209,15,18,1518
28210,28210,72,35,3572
28211,28211,18,22,1822
28212,28212,15,18,1518
28213,28213,0,35,035
28214,28214,22,18,1822
28215,28215,18,16,1618
28216,28216,18,15,1518
28217,28217,15,19,1519
28218,28218,72,35,3572
28219,28219,18,15,1518
28220,28220,0,35,035
28221,28221,15,18,1518
28222,28222,18,15,1518
28223,28223,72,35,3572
28224,28224,72,35,3572
28225,28225,22,19,1922
28226,28226,22,20,2022
28227,28227,18,16,1618
28228,28228,22,19,1922
28229,28229,18,15,1518
28230,28230,15,19,1519
28231,28231,72,35,3572
28232,28232,20,5,520
28233,28233,19,15,1519
28234,28234,18,15,1518
28235,28235,22,19,1922
28236,28236,15,18,1518
28237,28237,22,19,1922
28238,28238,22,19,1922
28239,28239,18,15,1518
28240,28240,18,15,1518
28241,28241,22,19,1922
28242,28242,22,19,1922
28243,28243,72,35,3572
28244,28244,18,15,1518
28245,28245,72,35,3572
28246,28246,18,15,1518
28247,28247,72,35,3572
28248,28248,22,15,1522
28249,28249,22,18,1822
28250,28250,18,22,1822
28251,28251,22,20,2022
28252,28252,22,19,1922
28253,28253,15,18,1518
28254,28254,0,35,035
28255,28255,22,19,1922
28256,28256,72,35,3572
28257,28257,22,19,1922
28258,28258,22,19,1922
28259,28259,22,19,1922
28260,28260,22,19,1922
28261,28261,72,35,3572
28262,28262,0,2,02
28263,28263,15,19,1519
28264,28264,18,15,1518
28265,28265,72,35,3572
28266,28266,18,15,1518
28267,28267,18,16,1618
28268,28268,18,15,1518
28269,28269,18,4,418
28270,28270,72,35,3572
28271,28271,72,35,3572
28272,28272,22,19,1922
28273,28273,18,15,1518
28274,28274,18,19,1819
28275,28275,0,35,035
28276,28276,15,18,1518
28277,28277,72,35,3572
28278,28278,22,19,1922
28279,28279,18,15,1518
28280,28280,72,35,3572
28281,28281,72,35,3572
28282,28282,72,35,3572
28283,28283,15,18,1518
28284,28284,18,15,1518
28285,28285,18,15,1518
28286,28286,18,15,1518
28287,28287,72,35,3572
28288,28288,22,19,1922
28289,28289,15,19,1519
28290,28290,15,22,1522
28291,28291,22,19,1922
28292,28292,22,18,1822
28293,28293,18,15,1518
28294,28294,18,15,1518
28295,28295,15,19,1519
28296,28296,15,19,1519
28297,28297,18,15,1518
28298,28298,18,15,1518
28299,28299,18,15,1518
28300,28300,19,15,1519
28301,28301,72,35,3572
28302,28302,72,35,3572
28303,28303,72,35,3572
28304,28304,22,18,1822
28305,28305,22,19,1922
28306,28306,18,15,1518
28307,28307,72,35,3572
28308,28308,16,15,1516
28309,28309,22,19,1922
28310,28310,72,35,3572
28311,28311,18,19,1819
28312,28312,15,19,1519
28313,28313,22,19,1922
28314,28314,18,15,1518
28315,28315,22,19,1922
28316,28316,72,35,3572
28317,28317,22,19,1922
28318,28318,18,22,1822
28319,28319,72,35,3572
28320,28320,18,15,1518
28321,28321,15,0,015
28322,28322,19,18,1819
28323,28323,22,18,1822
28324,28324,22,19,1922
28325,28325,22,15,1522
28326,28326,0,35,035
28327,28327,18,15,1518
28328,28328,72,35,3572
28329,28329,72,35,3572
28330,28330,18,19,1819
28331,28331,18,15,1518
28332,28332,22,18,1822
28333,28333,22,19,1922
28334,28334,18,15,1518
28335,28335,72,35,3572
28336,28336,22,19,1922
28337,28337,72,35,3572
28338,28338,18,16,1618
28339,28339,15,18,1518
28340,28340,22,19,1922
28341,28341,18,22,1822
28342,28342,15,19,1519
28343,28343,18,22,1822
28344,28344,18,22,1822
28345,28345,15,19,1519
28346,28346,15,19,1519
28347,28347,18,15,1518
28348,28348,22,19,1922
28349,28349,72,35,3572
28350,28350,18,15,1518
28351,28351,18,22,1822
28352,28352,72,35,3572
28353,28353,72,35,3572
28354,28354,22,19,1922
28355,28355,18,15,1518
28356,28356,72,35,3572
28357,28357,18,15,1518
28358,28358,22,19,1922
28359,28359,0,35,035
28360,28360,18,15,1518
28361,28361,15,19,1519
28362,28362,18,19,1819
28363,28363,0,35,035
28364,28364,18,15,1518
28365,28365,72,35,3572
28366,28366,15,19,1519
28367,28367,18,15,1518
28368,28368,15,0,015
28369,28369,22,19,1922
28370,28370,18,15,1518
28371,28371,18,22,1822
28372,28372,72,35,3572
28373,28373,15,16,1516
28374,28374,18,15,1518
28375,28375,18,15,1518
28376,28376,1,0,01
28377,28377,15,19,1519
28378,28378,72,35,3572
28379,28379,22,19,1922
28380,28380,72,35,3572
28381,28381,22,18,1822
28382,28382,18,22,1822
28383,28383,15,19,1519
28384,28384,22,19,1922
28385,28385,72,35,3572
28386,28386,22,19,1922
28387,28387,18,15,1518
28388,28388,22,15,1522
28389,28389,22,19,1922
28390,28390,22,19,1922
28391,28391,15,19,1519
28392,28392,18,15,1518
28393,28393,18,22,1822
28394,28394,22,19,1922
28395,28395,72,35,3572
28396,28396,18,19,1819
28397,28397,19,22,1922
28398,28398,18,15,1518
28399,28399,72,35,3572
28400,28400,15,4,415
28401,28401,15,18,1518
28402,28402,22,19,1922
28403,28403,22,19,1922
28404,28404,18,15,1518
28405,28405,72,35,3572
28406,28406,72,35,3572
28407,28407,18,15,1518
28408,28408,18,15,1518
28409,28409,15,19,1519
28410,28410,18,15,1518
28411,28411,72,35,3572
28412,28412,15,19,1519
28413,28413,18,15,1518
28414,28414,22,19,1922
28415,28415,22,19,1922
28416,28416,22,19,1922
28417,28417,15,19,1519
28418,28418,15,18,1518
28419,28419,18,15,1518
28420,28420,15,4,415
28421,28421,15,4,415
28422,28422,18,15,1518
28423,28423,72,35,3572
28424,28424,15,18,1518
28425,28425,18,19,1819
28426,28426,22,15,1522
28427,28427,18,15,1518
28428,28428,72,35,3572
28429,28429,18,15,1518
28430,28430,18,19,1819
28431,28431,18,15,1518
28432,28432,18,15,1518
28433,28433,0,35,035
28434,28434,22,19,1922
28435,28435,72,35,3572
28436,28436,72,35,3572
28437,28437,22,19,1922
28438,28438,15,19,1519
28439,28439,15,18,1518
28440,28440,18,15,1518
28441,28441,22,19,1922
28442,28442,72,35,3572
28443,28443,72,35,3572
28444,28444,22,19,1922
28445,28445,15,19,1519
28446,28446,0,1,01
28447,28447,22,19,1922
28448,28448,22,19,1922
28449,28449,18,15,1518
28450,28450,72,35,3572
28451,28451,15,19,1519
28452,28452,22,19,1922
28453,28453,18,15,1518
28454,28454,18,15,1518
28455,28455,22,18,1822
28456,28456,22,19,1922
28457,28457,15,18,1518
28458,28458,72,35,3572
28459,28459,72,35,3572
28460,28460,18,22,1822
28461,28461,18,15,1518
28462,28462,22,19,1922
28463,28463,22,19,1922
28464,28464,15,19,1519
28465,28465,15,19,1519
28466,28466,22,19,1922
28467,28467,18,19,1819
28468,28468,22,19,1922
28469,28469,18,15,1518
28470,28470,22,19,1922
28471,28471,18,15,1518
28472,28472,18,22,1822
